id,versionId,eventDate,lastUpdated,url,artist.mbid,artist.name,artist.sortName,artist.disambiguation,artist.url,venue.id,venue.name,venue.city.id,venue.city.name,venue.city.state,venue.city.stateCode,venue.city.coords.lat,venue.city.coords.long,venue.city.country.code,venue.city.country.name,venue.url,tour.name,sets.set,info,song,4 no Uta,Akatsuki,Akumu no Rondo,Amore -Sousei-,Arkadia,Awadama Fever,BABYMETAL DEATH,Believing,Brand New Day,Breaking the Law,BxMxC,Catch Me If You Can,Chokotto Love,DA DA DANCE,Distortion,Divine Attack - Shingeki -,Doki Doki ☆ Morning,Doki Doki ☆ Morning / Iine!,Elevator Girl,Episode II Intro Video,FUTURE METAL,From Dusk Till Dawn,GJ!,Gimme Chocolate!!,Headbangeeeeerrrrr!!!!!,IN THE NAME OF,Iine!,"Ijime, Dame, Zettai",Intro Video,KARATE,Kagerou,Kimi to Anime ga Mitai~Answer for Animation With You,Kon! Kon!,LOVE Machine,Light and Darkness,MAYA,META! Meta Taro,METAL KINGDOM,METALI!!,METALIZM,Megitsune,Mirror Mirror,Mischiefs of Metal Gods,Monochrome,"NO RAIN, NO RAINBOW",Night Night Burn!,Oh! MAJINAI,Onedari Daisakusen,Over The Future,PA PA YA!!,Painkiller,Painkiller / Breaking the Law,RATATATA,Revolutionary Étude,Road of Resistance,Shanti Shanti Shanti,Shine,Sis. Anger,Song 3,Starlight,Syncopation,THE LEGEND,THE ONE,Tales of The Destinies,Tamashii no Refrain,The Hill of Wisteria,Time Wave,Uki Uki ★ Midnight,Video,White Love,YAVA!,festival
43cd1b1f,2b01ecca,18-01-2014,2019-09-27T15:35:17.211+0000,https://www.setlist.fm/setlist/babymetal/2014/yoyogi-daiichi-taiikukan-tokyo-japan-43cd1b1f.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,4bd60f76,Yoyogi Daiichi Taiikukan,1850147,Tokyo,Tokyo,40,35.69,139.692,JP,Japan,https://www.setlist.fm/venue/yoyogi-daiichi-taiikukan-tokyo-japan-4bd60f76.html,,"[{'song': [{'name': 'Megitsune'}, {'name': 'Doki Doki ☆ Morning'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Ijime, Dame, Zettai'}]}]",LIVE EXPO TOKYO 2014 ALL LIVE NIPPON Vol.2 - Babybones,"['Megitsune', 'Doki Doki ☆ Morning', 'Headbangeeeeerrrrr!!!!!', 'Ijime, Dame, Zettai']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5bcd1b18,g73b5f211,30-12-2013,2024-02-26T16:54:07.382+0000,https://www.setlist.fm/setlist/babymetal/2013/makuhari-event-hall-chiba-japan-5bcd1b18.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,3d2918f,Makuhari Event Hall,2113015,Chiba,Chiba,04,35.362,140.622,JP,Japan,https://www.setlist.fm/venue/makuhari-event-hall-chiba-japan-3d2918f.html,,"[{'song': [{'name': 'Gimme Chocolate!!'}, {'name': 'Doki Doki ☆ Morning / Iine!'}, {'name': 'Megitsune'}, {'name': 'Catch Me If You Can'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Ijime, Dame, Zettai'}]}]",Babybones,"['Gimme Chocolate!!', 'Doki Doki ☆ Morning / Iine!', 'Megitsune', 'Catch Me If You Can', 'Headbangeeeeerrrrr!!!!!', 'Ijime, Dame, Zettai']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
53cd1b19,3b01ecc4,28-12-2013,2019-09-27T15:37:58.960+0000,https://www.setlist.fm/setlist/babymetal/2013/scape-the-ground-theatre-singapore-singapore-53cd1b19.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,5bd54fa0,*SCAPE The Ground Theatre,1880252,Singapore,Central Singapore,01,1.293,103.856,SG,Singapore,https://www.setlist.fm/venue/scape-the-ground-theatre-singapore-singapore-5bd54fa0.html,,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Kimi to Anime ga Mitai~Answer for Animation With You', 'cover': {'mbid': 'dcdeb23f-4410-491a-818d-db418430d923', 'name': 'Kiba of Akiba', 'sortName': 'Kiba of Akiba', 'disambiguation': '', 'url': 'https://www.setlist.fm/setlists/kiba-of-akiba-6bd1ce1e.html'}}, {'name': 'Iine!'}, {'name': 'Onedari Daisakusen'}, {'name': 'Gimme Chocolate!!'}, {'name': 'Uki Uki ★ Midnight'}, {'name': 'Akatsuki'}, {'name': 'Catch Me If You Can'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Doki Doki ☆ Morning'}]}, {'encore': 1, 'song': [{'name': 'Megitsune'}, {'name': 'Ijime, Dame, Zettai'}]}]",First solo show outside of Japan - Babybones,"['BABYMETAL DEATH', 'Kimi to Anime ga Mitai~Answer for Animation With You', 'Iine!', 'Onedari Daisakusen', 'Gimme Chocolate!!', 'Uki Uki ★ Midnight', 'Akatsuki', 'Catch Me If You Can', 'Headbangeeeeerrrrr!!!!!', 'Doki Doki ☆ Morning']",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
33c45c55,g63ea625f,21-12-2013,2023-03-21T13:19:34.972+0000,https://www.setlist.fm/setlist/babymetal/2013/makuhari-event-hall-chiba-japan-33c45c55.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,3d2918f,Makuhari Event Hall,2113015,Chiba,Chiba,04,35.362,140.622,JP,Japan,https://www.setlist.fm/venue/makuhari-event-hall-chiba-japan-3d2918f.html,LEGEND “1997” SU-METAL Seitansai,"[{'song': [{'name': 'Headbangeeeeerrrrr!!!!!', 'info': '-Night of 15 Mix-'}, {'name': 'Doki Doki ☆ Morning'}, {'name': 'Iine!'}, {'name': 'Tamashii no Refrain', 'cover': {'mbid': '7004bc31-23ee-4216-8d74-0d230e88079f', 'name': 'Yōko Takahashi', 'sortName': 'Takahashi, Yoko', 'disambiguation': '', 'url': 'https://www.setlist.fm/setlists/yko-takahashi-43d48f4b.html'}}, {'name': 'Uki Uki ★ Midnight'}, {'name': 'Gimme Chocolate!!', 'info': 'World premiere.'}, {'name': 'Kimi to Anime ga Mitai~Answer for Animation With You', 'cover': {'mbid': 'dcdeb23f-4410-491a-818d-db418430d923', 'name': 'Kiba of Akiba', 'sortName': 'Kiba of Akiba', 'disambiguation': '', 'url': 'https://www.setlist.fm/setlists/kiba-of-akiba-6bd1ce1e.html'}}, {'name': 'Megitsune'}, {'name': 'Ijime, Dame, Zettai'}]}, {'name': 'Live Band', 'song': [{'name': 'Onedari Daisakusen'}, {'name': 'Catch Me If You Can'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Akatsuki', 'info': 'Unfinished ver.'}, {'name': 'BABYMETAL DEATH'}]}]","The show began with Babybones, Kami Band appeared on stage for second half.","['Headbangeeeeerrrrr!!!!!', 'Doki Doki ☆ Morning', 'Iine!', 'Tamashii no Refrain', 'Uki Uki ★ Midnight', 'Gimme Chocolate!!', 'Kimi to Anime ga Mitai~Answer for Animation With You', 'Megitsune', 'Ijime, Dame, Zettai']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False
4bcd1b1a,g73d0ce09,01-12-2013,2021-04-26T20:10:08.033+0000,https://www.setlist.fm/setlist/babymetal/2013/nippon-budokan-tokyo-japan-4bcd1b1a.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,3d61d43,Nippon Budokan,1850147,Tokyo,Tokyo,40,35.69,139.692,JP,Japan,https://www.setlist.fm/venue/nippon-budokan-tokyo-japan-3d61d43.html,,[{'song': [{'name': 'Megitsune'}]}],"Act Against AIDS 2013 ""THE VARIETY 21"" - Backtrack",['Megitsune'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
43cd1b1b,3301ecb1,30-11-2013,2019-09-27T15:39:50.834+0000,https://www.setlist.fm/setlist/babymetal/2013/studio-coast-tokyo-japan-43cd1b1b.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,3bd2d0e8,STUDIO COAST,1850147,Tokyo,Tokyo,40,35.69,139.692,JP,Japan,https://www.setlist.fm/venue/studio-coast-tokyo-japan-3bd2d0e8.html,,"[{'song': [{'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Uki Uki ★ Midnight'}, {'name': 'Iine!'}, {'name': 'Catch Me If You Can'}, {'name': 'Megitsune'}, {'name': 'Ijime, Dame, Zettai'}]}]",Babybones,"['Headbangeeeeerrrrr!!!!!', 'Uki Uki ★ Midnight', 'Iine!', 'Catch Me If You Can', 'Megitsune', 'Ijime, Dame, Zettai']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
63cab68f,6382ee3b,09-11-2013,2015-01-10T00:58:08.000+0000,https://www.setlist.fm/setlist/babymetal/2013/suntec-city-concert-hall-singapore-singapore-63cab68f.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,33d64c2d,Suntec City Concert Hall,1880252,Singapore,Central Singapore,01,1.293,103.856,SG,Singapore,https://www.setlist.fm/venue/suntec-city-concert-hall-singapore-singapore-33d64c2d.html,,"[{'song': [{'name': 'Megitsune'}, {'name': 'Ijime, Dame, Zettai'}]}]",Anime Festival Asia Singapore 2013 - Backtrack,"['Megitsune', 'Ijime, Dame, Zettai']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
53c77bb9,2301ecb7,20-10-2013,2019-09-27T15:40:22.664+0000,https://www.setlist.fm/setlist/babymetal/2013/saitama-super-arena-saitama-japan-53c77bb9.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,13d639f5,Saitama Super Arena,6940394,Saitama,Saitama,34,35.9080659046769,139.656572341919,JP,Japan,https://www.setlist.fm/venue/saitama-super-arena-saitama-japan-13d639f5.html,,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Kimi to Anime ga Mitai~Answer for Animation With You', 'cover': {'mbid': 'dcdeb23f-4410-491a-818d-db418430d923', 'name': 'Kiba of Akiba', 'sortName': 'Kiba of Akiba', 'disambiguation': '', 'url': 'https://www.setlist.fm/setlists/kiba-of-akiba-6bd1ce1e.html'}}, {'name': 'Catch Me If You Can', 'info': 'with Kami Band intro'}, {'name': 'Megitsune'}, {'name': 'Akatsuki'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Ijime, Dame, Zettai'}]}]",,"['BABYMETAL DEATH', 'Kimi to Anime ga Mitai~Answer for Animation With You', 'Catch Me If You Can', 'Megitsune', 'Akatsuki', 'Headbangeeeeerrrrr!!!!!', 'Ijime, Dame, Zettai']",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3c701db,2b01ecaa,18-10-2013,2019-09-27T15:41:09.182+0000,https://www.setlist.fm/setlist/babymetal/2013/akasaka-blitz-tokyo-japan-3c701db.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,63d2aa67,Akasaka BLITZ,1850147,Tokyo,Tokyo,40,35.69,139.692,JP,Japan,https://www.setlist.fm/venue/akasaka-blitz-tokyo-japan-63d2aa67.html,,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Megitsune'}, {'name': 'Kimi to Anime ga Mitai~Answer for Animation With You', 'cover': {'mbid': 'dcdeb23f-4410-491a-818d-db418430d923', 'name': 'Kiba of Akiba', 'sortName': 'Kiba of Akiba', 'disambiguation': '', 'url': 'https://www.setlist.fm/setlists/kiba-of-akiba-6bd1ce1e.html'}}, {'name': 'Onedari Daisakusen'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Ijime, Dame, Zettai'}]}]","TOWER RECORDS Shinjuku Store 15 Shuunen Daikanshasai ""15 Matsuri."" ","['BABYMETAL DEATH', 'Megitsune', 'Kimi to Anime ga Mitai~Answer for Animation With You', 'Onedari Daisakusen', 'Headbangeeeeerrrrr!!!!!', 'Ijime, Dame, Zettai']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
53cd1b25,g2ba098c6,22-09-2013,2024-07-20T21:15:00.726+0000,https://www.setlist.fm/setlist/babymetal/2013/karasuma-hantou-shibafu-hiroba-kusatsu-japan-53cd1b25.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,3d065b3,Karasuma Hantou Shibafu Hiroba,1858067,Kusatsu,Shiga,35,35.0166667,135.9666667,JP,Japan,https://www.setlist.fm/venue/karasuma-hantou-shibafu-hiroba-kusatsu-japan-3d065b3.html,METAL RESISTANCE SUMMER FES TOUR 2013,"[{'song': [{'name': 'Megitsune'}, {'name': 'Iine!'}, {'name': 'Catch Me If You Can', 'info': 'with Kami Band intro'}, {'name': 'Doki Doki ☆ Morning'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Ijime, Dame, Zettai'}]}]",,"['Megitsune', 'Iine!', 'Catch Me If You Can', 'Doki Doki ☆ Morning', 'Headbangeeeeerrrrr!!!!!', 'Ijime, Dame, Zettai']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4bcd1b26,4b374726,07-09-2013,2020-01-30T03:31:33.522+0000,https://www.setlist.fm/setlist/babymetal/2013/jakarta-convention-centre-jakarta-indonesia-4bcd1b26.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,3bd60868,Jakarta Convention Centre,1642911,Jakarta,Jakarta,04,-6.174,106.829,ID,Indonesia,https://www.setlist.fm/venue/jakarta-convention-centre-jakarta-indonesia-3bd60868.html,METAL RESISTANCE SUMMER FES TOUR 2013,"[{'song': [{'name': 'Megitsune'}, {'name': 'Iine!'}, {'name': 'Catch Me If You Can'}, {'name': 'Doki Doki ☆ Morning'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Ijime, Dame, Zettai'}]}]",Babybones,"['Megitsune', 'Iine!', 'Catch Me If You Can', 'Doki Doki ☆ Morning', 'Headbangeeeeerrrrr!!!!!', 'Ijime, Dame, Zettai']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
6bc23a86,53374725,11-08-2013,2020-01-30T03:33:47.941+0000,https://www.setlist.fm/setlist/babymetal/2013/maishima-osaka-japan-6bc23a86.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,53d653c5,Maishima,1853909,Osaka,Osaka,32,34.694,135.502,JP,Japan,https://www.setlist.fm/venue/maishima-osaka-japan-53d653c5.html,METAL RESISTANCE SUMMER FES TOUR 2013,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Megitsune'}, {'name': 'Catch Me If You Can', 'info': 'with Kami Band intro'}, {'name': 'Doki Doki ☆ Morning'}, {'name': 'Iine!'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Ijime, Dame, Zettai'}]}]",at FLOWER STAGE. 15:25-16:05,"['BABYMETAL DEATH', 'Megitsune', 'Catch Me If You Can', 'Doki Doki ☆ Morning', 'Iine!', 'Headbangeeeeerrrrr!!!!!', 'Ijime, Dame, Zettai']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3c6c967,g538c777d,10-08-2013,2023-12-05T18:39:48.089+0000,https://www.setlist.fm/setlist/babymetal/2013/makuhari-messe-kokusai-tenjijou-hall-8-chiba-japan-3c6c967.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,3d1d5af,Makuhari Messe Kokusai Tenjijou Hall 8,2113015,Chiba,Chiba,04,35.362,140.622,JP,Japan,https://www.setlist.fm/venue/makuhari-messe-kokusai-tenjijou-hall-8-chiba-japan-3d1d5af.html,METAL RESISTANCE SUMMER FES TOUR 2013,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Megitsune'}, {'name': 'Catch Me If You Can', 'info': 'with Kami Band intro'}, {'name': 'Doki Doki ☆ Morning'}, {'name': 'Iine!'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Ijime, Dame, Zettai'}]}]",at RAINBOW STAGE. 17:20-18:00,"['BABYMETAL DEATH', 'Megitsune', 'Catch Me If You Can', 'Doki Doki ☆ Morning', 'Iine!', 'Headbangeeeeerrrrr!!!!!', 'Ijime, Dame, Zettai']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
5bcd1b20,53374719,04-08-2013,2020-01-30T03:36:23.396+0000,https://www.setlist.fm/setlist/babymetal/2013/hitachi-kaihin-kouen-hitachinaka-japan-5bcd1b20.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,3d2d997,Hitachi Kaihin Kouen,8304033,Hitachinaka,Ibaraki,14,36.396,140.558,JP,Japan,https://www.setlist.fm/venue/hitachi-kaihin-kouen-hitachinaka-japan-3d2d997.html,METAL RESISTANCE SUMMER FES TOUR 2013,"[{'song': [{'name': 'Megitsune'}, {'name': 'Iine!'}, {'name': 'Catch Me If You Can'}, {'name': 'Doki Doki ☆ Morning'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Ijime, Dame, Zettai'}]}]",Babybones,"['Megitsune', 'Iine!', 'Catch Me If You Can', 'Doki Doki ☆ Morning', 'Headbangeeeeerrrrr!!!!!', 'Ijime, Dame, Zettai']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
53cd1b21,5b374718,21-07-2013,2020-01-30T03:37:28.382+0000,https://www.setlist.fm/setlist/babymetal/2013/iwamizawa-kouen-iwamizawa-japan-53cd1b21.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,23d28827,Iwamizawa Kouen,2129870,Iwamizawa,Hokkaidō,12,43.2002778,141.7597222,JP,Japan,https://www.setlist.fm/venue/iwamizawa-kouen-iwamizawa-japan-23d28827.html,METAL RESISTANCE SUMMER FES TOUR 2013,"[{'song': [{'name': 'Megitsune'}, {'name': 'Iine!'}, {'name': 'Doki Doki ☆ Morning'}, {'name': 'Catch Me If You Can'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Ijime, Dame, Zettai'}]}]",,"['Megitsune', 'Iine!', 'Doki Doki ☆ Morning', 'Catch Me If You Can', 'Headbangeeeeerrrrr!!!!!', 'Ijime, Dame, Zettai']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
53c7c7b5,4b37471e,15-07-2013,2020-01-30T03:38:53.522+0000,https://www.setlist.fm/setlist/babymetal/2013/club-citta-kawasaki-japan-53c7c7b5.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,bd22d9e,CLUB CITTA',6419723,Kawasaki,Kanagawa,19,35.583,140.117,JP,Japan,https://www.setlist.fm/venue/club-citta-kawasaki-japan-bd22d9e.html,METAL RESISTANCE SUMMER FES TOUR 2013,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Megitsune'}, {'name': 'Iine!'}, {'name': 'Catch Me If You Can'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Ijime, Dame, Zettai'}]}]",,"['BABYMETAL DEATH', 'Megitsune', 'Iine!', 'Catch Me If You Can', 'Headbangeeeeerrrrr!!!!!', 'Ijime, Dame, Zettai']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
6bcab6da,3301ec89,14-07-2013,2019-09-27T15:45:26.565+0000,https://www.setlist.fm/setlist/babymetal/2013/rock-may-kan-tokyo-japan-6bcab6da.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,4bd48b42,Rock-May-Kan,1850147,Tokyo,Tokyo,40,35.69,139.692,JP,Japan,https://www.setlist.fm/venue/rock-may-kan-tokyo-japan-4bd48b42.html,,"[{'song': [{'name': 'Megitsune'}, {'name': 'Kimi to Anime ga Mitai~Answer for Animation With You', 'cover': {'mbid': 'dcdeb23f-4410-491a-818d-db418430d923', 'name': 'Kiba of Akiba', 'sortName': 'Kiba of Akiba', 'disambiguation': '', 'url': 'https://www.setlist.fm/setlists/kiba-of-akiba-6bd1ce1e.html'}}, {'name': 'Iine!'}, {'name': 'Catch Me If You Can'}, {'name': 'Headbangeeeeerrrrr!!!!!'}]}, {'encore': 1, 'song': [{'name': 'Ijime, Dame, Zettai'}]}]",LEGEND~ Kitsune Matsuri - Backtrack,"['Megitsune', 'Kimi to Anime ga Mitai~Answer for Animation With You', 'Iine!', 'Catch Me If You Can', 'Headbangeeeeerrrrr!!!!!']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3c1ed8b,5b37471c,07-07-2013,2020-01-30T03:39:47.677+0000,https://www.setlist.fm/setlist/babymetal/2013/hibiya-yagai-ongakudou-tokyo-japan-3c1ed8b.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,63d2c29f,Hibiya Yagai Ongakudou,1850147,Tokyo,Tokyo,40,35.69,139.692,JP,Japan,https://www.setlist.fm/venue/hibiya-yagai-ongakudou-tokyo-japan-63d2c29f.html,METAL RESISTANCE SUMMER FES TOUR 2013,"[{'song': [{'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Doki Doki ☆ Morning'}, {'name': 'Ijime, Dame, Zettai'}]}]",,"['Headbangeeeeerrrrr!!!!!', 'Doki Doki ☆ Morning', 'Ijime, Dame, Zettai']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
